xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=prec, cpt:L=3.0 months, cpt:S=1982-05-01T00:00, cpt:T=1982-06/09, cpt:nrow=32, cpt:ncol=28, cpt:row=Y, cpt:col=X, cpt:units=mm, cpt:missing=-999.
25.625	1124.323	1196.052	1269.597	1308.208	1301.103	1273.308	1311.630	1399.817	1453.874	1465.912	1584.765	1812.644	2263.385	2480.510	2443.767	2561.141	2808.393	2949.275	2850.827	2410.100	2202.585	2029.017	1765.938	1475.106	1363.411	1180.522	1034.635	993.424	
25.375	1019.373	1149.392	1249.960	1239.993	1150.412	1183.634	1235.127	1312.928	1368.139	1404.955	1478.380	1644.351	1876.776	2142.015	2330.080	2551.307	2893.347	3193.381	3350.096	3198.037	2740.082	2366.129	1964.778	1621.607	1378.269	1212.077	987.470	883.636	
25.125	1123.563	1204.288	1243.171	1196.218	1138.237	1137.861	1167.045	1210.389	1263.616	1322.043	1420.195	1552.044	1661.000	1799.810	2036.909	2230.002	2428.028	2709.738	3047.554	3202.275	2733.679	2299.215	2032.342	1946.517	1638.918	1263.691	986.128	863.095	
24.875	1195.731	1229.098	1234.963	1183.260	1171.669	1177.021	1144.710	1191.052	1256.559	1278.292	1321.706	1438.908	1534.007	1658.036	1772.718	1824.400	1955.345	2083.513	2242.072	2375.953	2201.906	2042.952	1972.359	1867.470	1579.240	1268.742	995.167	885.314	
24.625	1114.563	1162.901	1164.268	1138.475	1139.677	1153.270	1123.445	1184.926	1216.565	1240.475	1247.050	1308.779	1399.933	1479.375	1469.602	1524.249	1619.491	1691.835	1633.948	1720.188	1827.006	1996.897	2020.064	1867.236	1489.979	1237.483	1032.278	1032.016	
24.375	1066.206	1090.860	1107.905	1099.795	1092.398	1102.455	1130.075	1167.062	1174.528	1183.547	1158.344	1196.325	1263.907	1301.987	1321.054	1314.916	1424.742	1615.427	1675.458	1760.539	1888.449	2066.987	2067.586	1776.494	1403.260	1175.923	1098.474	1162.689	
24.125	1072.629	1083.542	1079.426	1055.309	1083.428	1101.213	1121.450	1161.044	1165.781	1164.280	1163.579	1183.854	1249.463	1351.322	1345.549	1309.342	1347.851	1580.616	1761.576	1896.023	2027.622	1973.169	1737.323	1519.097	1260.962	1106.672	1153.093	1297.266	
23.875	1099.598	1110.227	1041.636	1049.985	1061.891	1088.579	1123.857	1151.459	1147.837	1176.650	1202.571	1195.965	1260.751	1350.692	1422.943	1398.262	1425.203	1636.725	1805.488	1902.983	1992.405	1817.259	1545.832	1343.879	1140.393	1053.317	1196.956	1279.880	
23.625	1081.574	1114.595	1053.992	1031.570	1067.325	1086.382	1123.894	1154.541	1153.835	1176.704	1195.733	1206.844	1246.445	1323.736	1375.559	1383.433	1439.348	1657.723	1863.091	1942.338	1994.208	1904.450	1678.046	1464.516	1173.019	1094.403	1196.739	1273.740	
23.375	1066.991	1055.294	1034.529	1052.473	1094.576	1086.423	1126.295	1178.518	1166.109	1191.144	1202.938	1188.931	1269.112	1373.380	1492.262	1623.638	1745.255	1818.233	1952.533	1927.843	1989.093	1957.114	1851.761	1616.864	1338.093	1193.383	1200.825	1284.657	
23.125	1054.128	1083.786	1105.132	1116.120	1157.949	1164.017	1163.075	1169.059	1171.798	1183.603	1211.796	1257.875	1311.815	1453.306	1625.995	1988.424	2162.871	2063.943	2049.375	2005.411	1947.947	1947.184	1959.366	1701.185	1378.933	1227.477	1176.434	1328.722	
